claim,Label
"On Nov. 8, 2021, Gaige Grosskreutz told a jury that he advanced toward Kyle Rittenhouse while pointing a gun before Rittenhouse shot him.",1
"In November 2021, Austria's federal government announced it would impose mandatory nationwide COVID19 vaccination from February 2022 onwards.",1
"In January 2022, a Boston hospital denied a patient a heart transplant because he refused COVID19 vaccination.",1
A video shows Pfizer CEO Albert Bourla saying that the COVID19 vaccines contain microchips.,0
Individuals vaccinated against COVID19 can shed viral components that are capable of infecting and harming those around them.,0
More than 95% of omicron cases are in vaccinated people.,0
The funeral of antivaxx cowboy David Leon Johnson looked exactly like a cartoon he shared on Facebook.,0
Ireland's Health Products Regulatory Authority published a poster listing Bell's Palsy and sudden death as side effects of COVID19 vaccines.,0
California Gov. Gavin Newsom experienced partial facial paralysis from a COVID19 vaccination booster shot.,0
"On Dec. 28, 2021, three days before her death, Betty White said Eat healthy and get all your vaccines. I just got boosted today.",0
"In January 2022, Pfizer CEO Albert Bourla said the company's twodose vaccine offered limited or no protection against COVID19.",0
"People who are fully vaccinated against COVID19 are prohibited from receiving any type of anesthesia, supposedly because it's a great hazard and could cause a vaccinated patient to die immediately.",0
Washington state is considering a proposal to create internment camps for the unvaccinated.,0
A photograph shows an official poster from the National Health Service warning that the COVID19 vaccine causes Bell's palsy.,0
"In January 2022, a 7yearold boy named Lachlan Leary died from a COVID19 vaccineinduced heart attack in New South Wales, Australia.",0
A video shows a passenger actually being removed from a flight after complaining that her seatmate wasn't vaccinated.,0
"Anthony Fauci said COVID19 vaccines were, or might be, making people more likely to be infected, or more ill from the disease.",0
"The CEO of Pfizer, Albert Bourla, was arrested for fraud in November 2021.",0
New South Wales Chief Health Officer Dr. Kerry Chant celebrated the COVID19 vaccine rollout in New South Wales saying that it only resulted in the death of three children.,0
The Dr Pepper Corporation released a statement denouncing mandates for the COVID19 vaccine.,0
The World Health Organization's directorgeneral said COVID19 vaccines are being used to kill children.,0
"Kyle Rittenhouse was defending a gas station owned by his grandparents when he shot three people during a night of civil unrest in Kenosha, Wisconsin.",0
